date,DIEN10CF Index,EUCRBRDT Index,GDD01646 Index,GGC01005 Index,GGC01651 Index,GGD01642 Index,GIOS0004 Index,GIOS0092 Index,GIOS0094 Index,GIOS0097 Index,GIOS0098 Index,GIOS0266 Index,GIOS0299 Index,GIOS0686 Index,GIOS0878 Index,GIOS0880 Index,GIOS0973 Index,GIOS0977 Index,HEATAAAB Index,JET1NECC Index,JETFLAPL Index,JETIGCPR Index,JETKSPOT Index,LACRMAUS Index,MOGFM92S Index,MOGLCB85 Index,N6SH180S Index,N6SH380S Index,NAPHJPNC Index,RBOBG87P Index,USCRSRIN Index,USCRWTIC Index,USCRWTIM Index
2025-09-05,699.25,65.1,2.2895,2.0592,1.9492,2.0292,700.25,542.0,698.25,69.2,69.2,368.5,62.54,450.75,525.0,499.0,65.635,67.155,680.0,701.0,2.237,2.0732,85.813,57.86,79.318,2.3642,399.38,388.543,596.25,1.9142,61.64,61.87,63.02
2025-09-08,709.25,66.355,2.3119,2.0461,1.8986,2.0211,712.5,548.75,709.0,69.2,69.23,373.5,62.57,457.5,529.0,501.0,66.72,68.145,691.25,713.0,2.2619,2.1019,85.536,58.31,78.773,2.3586,399.316,388.802,594.0,1.9086,62.09,62.26,63.42
2025-09-09,711.25,66.57,2.3199,2.0988,1.9275,2.0488,725.0,558.0,713.0,69.72,69.76,383.25,63.0,475.25,530.0,502.0,66.885,68.41,693.25,722.75,2.2199,2.1124,86.057,58.63,79.138,2.3925,406.637,395.867,598.0,1.94,62.06,62.63,63.74
2025-09-10,710.5,67.025,2.3307,2.1305,1.923,2.023,723.5,563.0,713.25,70.4,70.49,382.0,63.51,478.25,534.75,508.25,67.24,68.81,695.75,724.5,2.2337,2.1312,86.124,59.6,79.877,2.508,406.052,395.628,603.0,1.953,63.15,63.67,64.66
2025-09-11,690.25,66.18,2.2784,2.0093,1.8943,1.9981,722.25,560.25,698.25,70.69,70.93,375.25,63.76,474.25,537.0,512.0,66.365,67.92,675.75,705.5,2.1819,2.0794,86.537,58.32,80.188,2.4793,404.595,395.268,604.0,1.9243,61.94,62.37,63.28
2025-09-12,706.5,67.595,2.2875,2.0704,1.8754,1.9829,733.0,571.0,712.5,69.51,69.59,383.5,62.77,477.75,536.0,511.0,67.735,69.155,687.0,713.75,2.19,2.095,85.393,58.84,79.726,2.5854,394.967,385.474,598.5,1.9454,62.65,62.69,63.65
2025-09-15,711.5,67.51,2.3186,2.0784,1.9609,1.9947,730.0,568.5,718.0,70.895,70.97,377.5,63.93,483.0,542.0,518.0,67.585,68.97,693.5,721.25,2.2011,2.1336,86.291,59.39,81.061,2.6134,403.364,391.992,608.25,1.9484,63.47,63.3,64.26
2025-09-16,728.25,68.47,2.366,2.1016,1.9891,2.0054,741.25,577.5,732.5,70.25,70.36,380.25,63.75,488.75,543.0,519.0,68.53,69.9,709.5,740.0,2.2635,2.196,86.602,60.55,81.309,2.6416,403.441,391.93,604.625,1.9441,64.66,64.52,65.51
2025-09-17,721.25,68.19,2.316,2.1087,1.9937,1.9375,743.0,568.5,724.75,70.69,70.98,380.25,64.2,479.25,540.5,517.5,68.235,69.59,703.0,735.0,2.1748,2.1587,88.291,60.11,81.672,2.6287,407.068,396.984,607.625,1.9312,64.02,64.05,65.05
2025-09-18,717.5,67.81,2.2975,2.0521,1.9814,1.9114,735.0,563.75,719.0,70.44,70.58,382.25,63.96,473.5,540.5,517.5,67.86,69.045,700.25,734.25,2.16,2.1435,87.295,59.64,80.568,2.4514,406.088,397.48,599.375,1.9021,63.53,63.57,64.57
2025-09-19,708.25,67.055,2.2464,2.0426,1.9307,1.8607,722.0,557.25,707.25,69.33,69.43,381.75,63.18,473.0,538.0,516.5,67.14,68.26,691.25,727.75,2.1189,2.0938,86.777,58.86,79.229,2.4907,400.567,391.668,596.375,1.8551,62.71,62.68,63.73
2025-09-22,703.25,66.79,2.2273,2.018,1.9382,1.8607,716.0,555.75,702.0,68.6,68.93,386.25,62.96,475.5,539.5,518.5,66.8,68.055,682.25,727.25,2.1064,2.0951,86.486,58.84,78.373,2.438,403.228,393.24,594.875,1.863,62.54,62.64,63.74
2025-09-23,723.25,68.47,2.248,2.0198,1.8941,1.8566,711.5,567.25,718.5,68.21,68.36,397.5,62.38,479.75,539.0,518.0,68.49,69.73,697.25,744.0,2.1419,2.1331,86.167,60.02,77.361,2.4598,404.178,394.505,597.625,1.8848,63.46,63.81,64.96
2025-09-24,726.5,69.625,2.2822,2.0472,1.8788,1.8326,723.25,570.5,723.5,69.85,69.89,397.5,63.74,478.25,539.0,517.0,69.63,70.74,708.5,751.25,2.1889,2.2039,88.527,61.82,78.2,2.4822,414.039,406.513,606.0,1.9072,65.06,65.49,66.56
2025-09-25,731.25,70.58,2.329,2.0397,1.8797,1.8072,713.75,570.5,729.25,70.55,70.61,408.25,64.78,474.0,536.0,514.0,70.705,71.58,713.75,751.0,2.236,2.241,89.654,61.92,79.104,2.4747,413.94,407.269,608.5,1.8872,65.01,65.71,66.67
2025-09-26,743.25,71.93,2.3289,2.0613,1.9238,1.8464,718.0,578.0,745.25,70.6,70.6,416.0,65.33,477.25,538.0,516.0,72.045,72.96,731.0,765.25,2.2367,2.2492,91.614,61.94,80.064,2.5088,419.758,412.882,608.0,1.9288,65.43,65.72,66.68
2025-09-29,711.75,68.815,2.2541,2.0567,1.8767,1.8101,711.75,555.5,713.5,69.25,69.25,398.25,64.81,469.5,536.25,513.25,68.925,69.865,701.5,732.0,2.1687,2.1862,90.832,59.69,80.082,2.4617,418.016,410.657,607.0,1.8767,63.15,63.45,64.41
2025-09-30,707.5,67.895,2.2341,2.0123,1.8973,1.7898,696.0,542.75,706.25,69.34,69.34,394.75,62.86,449.0,516.5,498.5,68.005,68.965,694.75,729.5,2.1441,2.1941,87.11,58.61,77.54,2.4423,407.229,400.187,591.0,1.8648,61.98,62.37,63.29
2025-10-01,707.75,67.355,2.2519,1.9759,1.8509,1.7722,696.5,535.0,706.75,66.55,66.69,382.25,61.93,436.25,476.5,463.5,67.46,68.415,692.0,733.5,2.1219,2.1531,88.045,57.03,77.185,2.4259,399.315,398.395,586.125,1.8284,61.24,61.78,62.63
2025-10-02,684.0,65.93,2.181,1.9485,1.706,1.7335,676.0,532.25,685.0,65.29,65.39,379.25,60.74,439.5,462.75,450.75,66.02,66.995,670.0,718.75,2.0635,2.101,87.423,55.66,76.378,2.391,392.539,391.117,578.75,1.8023,59.89,60.48,61.19
2025-10-03,681.25,66.325,2.1588,1.938,1.6705,1.7405,671.25,536.75,679.75,64.69,64.8,391.25,60.18,442.75,490.5,478.5,66.42,67.44,668.0,717.75,2.4213,2.1013,85.727,56.08,75.025,2.4355,385.195,382.698,579.25,1.813,60.33,60.88,61.63
2025-10-06,677.25,67.145,2.1943,2.0041,1.7066,1.8079,678.5,543.75,680.5,65.62,65.67,395.75,60.86,449.5,487.0,477.0,67.215,68.285,665.5,709.25,2.4193,2.1493,85.985,56.99,75.954,2.4766,391.788,387.313,584.25,1.8691,61.09,61.69,62.54
2025-10-07,679.5,66.915,2.2578,1.9964,1.6789,1.8577,675.75,544.25,681.75,65.66,66.01,396.75,61.23,443.25,482.0,473.0,66.975,68.075,666.5,710.5,2.4153,2.1378,85.949,57.02,76.458,2.4689,396.349,392.08,585.25,1.8664,61.22,61.73,62.55
2025-10-08,686.5,68.165,2.2838,2.0195,1.6695,1.847,681.0,548.0,686.5,65.85,66.21,403.75,61.25,447.5,482.25,475.25,68.22,69.35,675.75,721.75,2.4413,2.1613,87.195,57.85,76.834,2.4845,399.555,394.906,583.75,1.8745,61.94,62.55,63.35
2025-10-09,692.75,67.43,2.2878,1.9851,1.6126,1.7951,682.25,544.0,688.25,66.44,66.71,401.25,61.52,449.75,485.25,480.25,67.47,68.63,679.5,718.25,2.4303,2.1503,88.163,56.86,77.393,2.3226,395.375,393.367,583.75,1.8261,60.72,61.51,62.25
2025-10-10,665.75,64.485,2.2094,1.9204,1.5204,1.7329,662.5,524.75,665.75,64.89,65.23,390.5,60.34,443.0,492.5,488.5,64.515,65.74,649.5,696.25,2.3544,2.1194,87.107,54.27,77.078,2.3104,383.356,382.755,576.75,1.7604,58.2,58.9,59.7
2025-10-13,673.25,64.285,2.2522,1.9488,1.5588,1.7563,667.0,523.5,677.0,63.45,63.9,393.0,59.05,435.0,465.0,465.0,64.3,65.25,657.25,704.25,2.3997,2.1397,85.619,54.8,76.073,2.3338,373.945,374.392,566.75,1.7988,58.75,59.49,60.24
2025-10-14,653.5,62.465,2.2014,1.8986,1.5586,1.7486,661.5,507.75,655.25,62.52,62.74,383.5,58.22,425.25,460.25,468.25,62.74,63.68,638.75,687.0,2.6976,2.0901,84.517,53.9,75.684,2.3186,363.494,363.739,552.75,1.7436,57.89,58.7,59.4
2025-10-15,650.5,62.595,2.1798,1.8519,1.5944,1.8544,669.5,507.5,650.75,62.53,62.89,388.5,58.19,413.25,467.25,472.25,62.985,63.67,635.75,683.5,2.6748,2.0373,84.739,53.38,75.883,2.3244,369.177,368.546,549.0,1.7294,57.34,58.27,58.92
2025-10-16,655.5,61.855,2.156,1.8767,1.6417,1.818,680.25,503.75,657.0,62.44,63.0,386.0,58.15,419.5,466.0,468.5,62.385,63.035,640.5,691.75,2.6535,2.0036,84.127,52.52,76.612,2.3017,373.455,370.669,545.0,1.7292,56.46,57.46,58.06
2025-10-17,646.25,60.94,2.19,1.8867,1.7727,1.8627,673.5,498.25,645.0,61.32,61.32,386.0,57.07,408.75,462.0,464.0,61.25,62.085,635.5,682.25,2.68,2.0099,83.09,52.69,74.821,2.3277,365.159,361.744,537.0,1.6717,56.3,57.54,58.09
2025-10-20,655.25,60.62,2.1771,1.8728,1.8502,1.8827,647.5,497.25,653.5,,,378.75,,397.75,,,61.005,61.84,642.75,689.25,2.6921,2.0496,,52.46,,2.3202,,,,1.7078,56.39,57.52,57.9
2025-10-21,657.75,60.995,2.2133,1.8418,1.8453,1.8103,650.75,505.0,655.25,61.81,62.23,383.75,57.3,408.0,454.5,454.5,61.51,62.37,646.0,696.0,2.7058,2.0499,83.853,52.72,74.858,2.3153,366.322,361.379,539.75,1.7043,56.47,57.82,58.12
2025-10-22,672.75,62.055,2.2584,1.8281,1.79,1.8375,665.0,518.25,670.0,63.48,63.48,386.0,59.44,420.25,464.25,461.25,62.565,63.42,660.25,711.5,2.7496,2.0925,85.551,54.05,75.486,2.355,369.773,364.769,551.5,1.7168,57.84,59.27,59.52
2025-10-23,722.75,65.39,2.4155,1.8629,1.7869,1.9019,691.5,539.0,723.0,67.75,68.16,404.0,62.29,430.75,471.25,468.25,65.89,66.75,709.25,752.0,2.874,2.2515,89.495,57.52,78.022,2.3629,388.385,383.704,572.875,1.7554,61.29,62.62,63.02
2025-10-24,734.75,66.455,2.4406,1.8586,1.8552,1.8827,699.25,544.75,736.25,68.84,68.84,407.75,63.09,435.25,466.0,461.0,66.935,67.99,720.5,764.5,2.7793,2.2493,91.393,57.3,79.814,2.3586,397.968,393.682,580.625,1.7511,61.48,62.31,62.59
2025-10-27,753.75,65.64,2.4536,1.8585,1.711,1.8719,685.25,539.5,754.75,67.66,67.84,407.5,62.15,441.25,479.0,474.0,66.31,67.17,735.75,789.0,2.9099,2.2974,91.218,56.75,79.711,2.356,389.951,387.265,578.625,1.7735,60.74,61.31,61.93
2025-10-28,727.0,64.075,2.3972,1.8659,1.7159,1.8614,684.0,531.0,727.5,64.96,65.35,397.5,60.95,440.25,478.75,473.75,64.44,65.335,709.0,762.75,2.8633,2.2158,91.464,55.44,79.526,2.3534,386.547,383.314,569.0,1.7584,59.03,60.15,60.67
2025-10-29,736.5,65.475,2.4356,1.8995,1.7657,1.88,694.0,539.25,732.25,64.16,64.16,397.75,60.53,452.0,485.75,480.75,65.665,66.505,718.25,769.75,2.8971,2.2446,89.94,55.82,79.432,2.3807,377.18,372.783,571.375,1.7857,59.28,60.48,60.93
2025-10-30,740.25,65.175,2.475,1.9026,1.8776,1.8959,677.0,541.5,735.0,66.42,66.42,398.5,61.15,452.25,489.0,478.0,65.24,66.255,722.25,769.75,2.9092,2.2742,90.513,55.89,79.961,2.3826,376.092,372.537,572.625,1.7876,59.51,60.57,61.02
2025-10-31,736.25,65.205,2.4286,1.9308,1.9008,1.8783,672.0,544.75,732.75,67.65,67.65,399.75,61.81,452.5,488.0,473.0,65.22,66.245,718.25,763.5,2.8986,2.2486,91.632,56.18,78.468,2.3908,377.953,374.768,580.375,1.8158,59.77,60.98,61.48
2025-11-03,740.5,65.85,2.4141,1.9886,1.9161,1.8436,675.25,545.75,739.25,66.7,66.7,397.0,60.56,450.0,482.0,467.0,66.085,67.03,721.0,768.75,2.9053,2.2528,93.496,56.3,79.946,2.4061,379.532,372.963,582.375,1.8411,59.79,61.05,61.6
2025-11-04,734.75,65.2,2.3871,1.9628,1.8428,1.7953,672.25,541.25,739.5,65.38,65.38,386.75,60.07,442.75,471.0,460.5,65.395,66.32,720.5,769.25,2.9446,2.2746,90.924,55.82,78.324,2.4128,377.772,369.183,577.0,1.8253,59.13,60.56,61.11
2025-11-05,787.0,64.565,2.31,1.9418,1.7518,1.7693,683.5,542.5,775.75,65.605,65.605,388.25,60.29,430.75,469.25,459.25,64.92,65.805,750.75,799.5,2.9325,2.235,92.0,54.84,77.947,2.3993,374.03,365.084,577.5,1.8113,58.27,59.6,60.1
2025-11-06,814.5,63.655,2.4561,2.0669,1.8456,1.8056,691.0,542.25,798.25,64.65,64.65,377.25,59.61,425.25,463.0,453.0,64.015,64.895,753.0,800.75,2.7961,2.2561,92.296,54.63,78.383,2.3456,371.859,363.555,575.75,1.8481,57.88,59.43,59.84
2025-11-07,793.5,63.785,2.4746,1.9953,1.8153,1.7678,697.0,541.25,782.5,64.95,64.99,374.0,59.92,427.25,475.0,468.0,64.035,64.915,747.0,782.25,2.7821,2.2121,94.48,54.98,79.254,2.3203,371.47,364.436,581.75,1.8378,58.26,59.75,60.2
2025-11-10,748.75,62.415,2.4404,1.9961,1.8561,1.7661,712.75,538.5,762.25,65.34,65.36,375.5,60.36,431.0,478.0,472.0,63.31,64.565,726.75,771.75,2.55373,2.2779,93.285,55.33,79.745,2.3511,370.604,363.659,582.25,1.8661,58.41,60.13,60.55
2025-11-11,808.5,64.235,2.5332,2.027,1.927,1.802,724.5,548.5,811.75,64.96,64.99,383.75,59.96,443.0,478.0,472.0,64.815,65.69,781.75,801.0,2.5457,2.3432,93.6,56.25,79.756,2.262,369.06,362.113,577.75,1.9008,59.43,61.04,61.41
2025-11-12,746.75,61.995,2.4466,1.9729,1.8154,1.7192,761.0,532.0,757.25,65.84,65.87,368.75,60.94,441.75,495.0,488.0,62.13,63.3,720.0,775.75,2.4516,2.2303,95.641,53.8,81.109,2.2054,369.521,365.258,584.75,1.8629,57.04,58.49,58.99
2025-11-13,745.5,62.24,2.6022,2.0347,1.8997,1.7397,748.0,534.75,759.0,63.595,63.595,370.25,56.83,444.0,498.0,487.0,62.24,63.7,716.25,769.5,2.4347,2.2147,92.797,54.09,78.955,2.2097,356.374,352.078,569.125,1.8897,57.37,58.69,59.19
2025-11-14,774.5,63.74,2.4873,2.0679,1.9216,1.7979,747.75,543.25,788.0,64.75,64.8,375.75,57.83,449.75,502.0,494.0,63.79,65.265,742.0,796.25,2.5011,2.2387,93.777,55.47,80.065,2.1716,360.868,356.259,577.125,1.9016,58.91,60.09,60.55
2025-11-17,768.25,63.67,2.472,2.0001,1.8576,1.7689,734.25,534.25,781.25,64.64,64.64,370.25,57.94,456.5,509.25,501.25,63.69,65.305,740.0,796.0,2.517,2.2463,95.432,55.33,79.939,2.1401,359.039,354.896,571.0,1.8801,58.97,59.91,60.41
2025-11-18,812.25,63.515,2.6461,2.0293,1.8343,1.7743,729.0,532.75,816.0,64.5,64.51,362.25,57.74,459.25,516.75,501.75,63.575,64.95,774.0,829.0,2.6111,2.3647,96.879,56.16,79.512,2.1493,352.221,349.132,571.0,1.8743,60.16,60.74,61.33
2025-11-19,812.5,63.205,2.5257,1.9329,1.7621,1.6946,719.0,525.5,807.25,64.74,64.75,353.5,58.01,453.25,513.5,498.5,63.24,64.425,764.5,813.75,2.5457,2.2971,100.03,54.77,78.207,2.0821,351.851,348.045,573.0,1.7739,59.37,59.44,60.02
2025-11-20,790.0,63.53,2.4133,1.894,1.6784,1.6584,702.0,524.75,787.0,64.4,64.4,355.0,57.74,450.25,506.0,490.75,63.6,64.565,743.5,783.25,2.4433,2.2241,98.276,54.42,76.573,2.1684,349.597,345.153,573.625,1.7565,59.21,59.14,59.59
2025-11-21,752.25,62.335,2.3864,1.8741,1.6384,1.6022,677.5,516.25,752.0,62.69,62.69,343.75,56.28,443.5,515.0,496.25,62.4,63.355,712.5,749.75,2.3664,2.2066,92.0,53.58,75.594,2.1334,347.081,343.095,562.125,1.7266,58.21,58.31,58.71
2025-11-24,738.75,63.36,2.3161,1.8557,1.6091,1.6066,673.75,514.5,737.0,62.65,62.65,346.5,56.07,446.25,519.0,501.0,63.95,63.995,692.75,734.5,2.2739,2.1889,89.262,54.25,75.932,2.0057,347.88,343.897,561.875,1.7132,58.62,59.0,59.35
2025-11-25,710.75,62.89,2.2638,1.8022,1.6222,1.5622,654.25,503.75,714.75,63.35,63.35,340.75,56.75,452.0,520.0,502.0,63.025,63.755,675.5,716.75,2.229,2.129,89.083,53.45,76.15,1.9822,346.397,341.306,560.875,1.7022,58.15,58.15,58.56
2025-11-26,689.0,63.42,2.0755,1.8273,1.5873,1.5973,660.0,510.75,709.75,62.825,62.825,345.75,56.06,463.0,522.0,504.0,63.53,64.18,659.75,712.0,2.2102,2.0752,87.36,54.06,77.536,1.9273,341.903,336.87,557.875,1.7273,57.42,58.65,59.2
2025-11-27,702.25,64.23,,,,,670.5,521.0,711.0,63.73,63.73,351.5,55.7,473.0,533.0,515.75,64.345,65.03,670.75,727.25,,,87.24,,78.66,,344.737,337.941,566.0,,,,
2025-11-28,685.75,64.35,,,,,675.25,520.25,685.75,64.14,64.14,354.0,56.25,480.25,538.25,520.25,64.5,65.12,672.25,730.0,,,88.95,,79.161,,349.128,343.305,572.0,,,,
2025-12-01,701.0,64.175,2.0625,1.8714,1.6189,1.6239,674.25,514.5,708.5,64.24,64.26,352.25,56.2,472.25,514.25,504.25,64.29,64.975,679.25,743.5,2.25,2.07,89.374,54.27,79.643,1.9289,344.965,339.237,567.5,1.7599,58.31,59.32,59.97
2025-12-02,694.0,64.14,1.9927,1.8428,1.5503,1.5828,659.25,511.75,692.75,63.76,63.87,346.5,55.86,470.0,511.0,501.0,64.255,65.075,680.25,736.25,2.2227,2.0452,88.769,53.58,80.318,1.8903,344.426,338.403,568.0,1.7203,57.64,58.64,59.26
2025-12-03,673.75,64.42,1.9933,1.8222,1.5747,1.5872,668.25,516.25,664.75,63.4,63.43,346.25,55.47,476.25,508.75,496.75,64.545,65.38,661.0,716.25,2.2108,2.0308,87.726,53.89,79.164,1.8622,342.003,334.068,562.0,1.7202,57.86,58.95,59.62
2025-12-04,675.75,64.295,2.0037,1.8221,1.6071,1.6121,663.5,517.5,671.25,63.5,63.57,344.75,55.56,479.75,526.25,516.25,64.465,65.315,663.0,726.0,2.2137,2.0412,87.561,54.54,77.374,1.8371,340.402,334.605,560.0,1.7171,58.4,59.67,60.29
2025-12-05,692.0,64.63,2.0629,1.8491,1.5641,1.6441,665.5,526.0,690.75,63.86,63.91,345.25,55.89,486.25,528.0,516.0,64.875,65.815,678.75,741.5,2.2729,2.1041,87.602,54.9,77.877,1.8441,346.609,340.375,564.5,1.7216,58.37,60.08,60.63
2025-12-08,673.25,63.675,1.9632,1.8031,1.5781,1.5781,655.5,517.75,674.75,64.36,64.56,336.25,56.44,487.0,535.25,526.25,63.92,64.89,663.5,730.75,2.2082,2.0107,88.172,53.68,78.467,1.8081,350.863,343.964,572.0,1.6756,57.36,58.88,59.38
2025-12-09,653.25,62.8,1.8901,1.7922,1.5797,1.5747,647.5,517.25,654.0,62.68,62.95,333.0,54.87,479.0,541.0,534.0,63.025,64.03,642.5,723.5,2.1701,1.9901,86.438,53.02,76.966,1.7297,341.534,334.278,563.0,1.6637,56.46,58.25,58.7
2025-12-10,657.0,62.455,1.883,1.7765,1.5515,1.5465,654.0,516.5,656.5,62.19,62.37,331.75,54.38,484.25,549.25,542.25,62.67,63.645,647.25,729.5,2.183,2.013,85.573,53.23,76.678,1.7315,339.067,331.156,560.0,1.6625,56.51,58.46,58.86
2025-12-11,637.5,61.865,1.8464,1.7761,1.5098,1.5198,640.5,506.75,635.25,61.57,61.71,326.75,53.91,480.0,560.0,551.0,62.07,63.085,626.75,706.25,2.1389,1.9664,84.048,52.32,77.203,1.7098,336.023,328.594,554.25,1.6288,55.59,57.6,57.92
2025-12-12,636.0,61.95,1.878,1.7146,1.5196,1.4971,636.25,500.25,632.25,61.75,61.82,324.75,54.09,474.0,551.0,541.0,62.045,63.12,625.0,703.75,2.108,1.913,84.756,52.21,77.555,1.7621,336.136,332.612,548.75,1.6321,55.69,57.44,57.81
2025-12-15,634.0,61.355,1.8906,1.7323,1.5023,1.4698,605.75,495.25,637.75,61.25,61.33,316.25,53.58,469.0,560.5,551.5,61.46,62.425,618.25,689.75,2.0906,1.9006,83.586,51.54,77.359,1.7423,337.321,332.977,545.25,1.6148,54.99,56.82,57.12
2025-12-16,619.5,60.09,1.8311,1.6709,1.4609,1.4109,585.75,486.0,620.5,59.93,60.03,311.25,52.41,463.75,552.5,543.5,60.135,60.98,604.0,678.25,2.0386,1.8698,81.998,49.97,74.705,1.6409,333.03,327.779,536.625,1.5719,54.11,55.27,55.58
2025-12-17,626.25,61.28,1.877,1.6793,1.4793,1.4593,586.25,492.75,632.75,59.72,59.82,321.75,52.1,462.75,555.25,546.25,61.295,62.255,610.0,686.75,2.0595,1.9063,81.29,50.72,74.025,1.6543,337.857,332.961,532.875,1.5758,55.57,55.94,56.29
2025-12-18,623.5,61.35,1.8916,1.6869,1.5113,1.4788,585.75,495.0,630.0,60.32,60.47,323.5,52.64,457.75,548.0,540.0,61.36,62.45,609.75,684.75,2.0416,1.9147,82.1,50.91,73.943,1.6613,343.28,338.671,534.375,1.6084,55.17,56.15,56.51
2025-12-19,618.5,61.495,1.8769,1.7344,1.4782,1.4857,583.25,496.0,620.75,60.01,60.16,320.0,52.3,470.0,545.0,535.0,61.495,62.64,607.25,685.5,2.1919,1.9139,80.796,51.53,72.932,1.6682,336.692,331.712,531.125,1.6169,55.89,56.66,57.09
2025-12-22,627.25,62.815,1.9406,1.7685,1.5122,1.5147,593.5,505.75,629.25,61.2,61.47,330.0,53.49,482.0,545.0,536.0,62.815,64.47,611.25,695.25,2.2281,1.9511,81.252,53.01,74.084,1.7022,341.837,336.972,540.125,1.656,57.85,58.16,58.7
2025-12-23,637.5,63.55,1.9556,1.7326,1.5232,1.5107,598.5,503.5,642.0,62.15,62.29,331.0,54.34,487.0,547.25,539.25,63.56,64.845,628.0,713.75,2.2527,1.9752,81.872,53.53,73.556,1.7101,349.802,345.122,541.875,1.6701,58.15,58.53,59.3
2025-12-24,645.25,63.48,1.9001,1.8016,1.5046,1.5146,600.5,503.0,643.75,62.34,62.48,332.0,54.35,482.5,545.0,537.0,63.495,64.81,638.5,718.25,2.2237,1.9487,83.146,53.37,73.276,1.8891,347.921,343.397,540.625,1.6616,58.14,58.53,59.09
2025-12-26,,,,,,,,,,62.22,62.27,,54.38,,545.0,538.0,,,,,,,82.389,,72.666,,347.454,343.314,540.75,,,,
2025-12-29,632.75,62.445,1.8825,1.7577,1.5077,1.4702,600.0,496.5,635.25,61.25,61.27,327.0,53.41,481.75,543.0,534.0,62.445,63.885,617.75,704.5,2.2027,1.9402,81.152,52.94,71.523,1.8627,341.425,338.857,535.25,1.6492,56.62,58.08,58.6
2025-12-30,638.25,62.42,1.8843,1.738,1.5105,1.4585,598.75,490.75,636.25,61.73,61.73,325.75,53.89,484.5,525.0,514.0,62.42,64.035,624.0,703.75,2.2274,1.9599,81.671,52.83,71.62,1.868,346.094,341.272,538.625,1.663,55.62,57.95,58.4
2025-12-31,634.0,62.445,1.884,1.7075,1.545,1.48,597.5,489.25,631.25,61.57,61.57,327.75,53.98,484.75,535.5,529.5,62.445,64.09,619.0,698.0,2.1915,1.9115,81.516,52.13,71.677,1.85,345.093,342.075,535.625,1.64,55.06,57.42,57.9
2026-01-02,619.25,60.845,1.8651,1.697,1.5282,1.4857,585.75,477.0,609.0,60.31,60.62,319.5,53.2,473.75,567.5,558.5,60.845,62.325,603.5,672.25,2.5451,1.8951,80.474,52.03,71.45,1.8332,341.646,337.547,530.125,1.6157,55.99,57.32,57.8
2026-01-05,631.5,62.84,1.8778,1.7075,1.52,1.495,584.75,484.5,631.75,58.21,58.61,320.0,51.31,486.0,565.0,560.0,62.86,63.85,620.5,694.0,2.7928,1.9228,79.609,53.06,70.404,1.93,334.225,332.686,522.0,1.635,56.09,58.32,58.82
2026-01-06,624.0,62.9,1.813,1.6756,1.5081,1.5131,589.5,488.0,624.5,59.44,59.67,321.5,52.68,501.25,562.25,557.25,62.945,63.78,613.25,694.5,2.833,1.883,81.265,51.98,71.382,1.9056,343.053,341.322,534.125,1.6066,54.67,57.13,57.68
2026-01-07,610.75,61.82,1.7942,1.6395,1.5045,1.5383,580.0,484.75,611.5,58.3,58.6,310.75,51.54,499.25,554.0,550.0,61.975,62.64,599.25,684.75,2.7417,1.8617,79.593,51.05,69.693,1.8995,343.398,342.241,533.0,1.592,53.35,55.99,56.74
2026-01-08,620.0,62.885,1.887,1.7653,1.6078,1.6028,595.5,495.25,620.25,58.32,58.56,307.0,51.52,492.25,546.75,541.75,63.08,63.62,608.0,680.25,2.4695,1.9345,79.242,52.91,70.19,1.9653,337.042,334.609,540.75,1.6603,55.39,57.76,58.48
2026-01-09,639.75,65.315,1.885,1.7606,1.6256,1.6156,609.5,514.5,645.0,60.805,61.09,306.75,53.87,497.0,542.0,536.0,65.62,66.155,632.0,712.25,2.535,1.9575,81.564,54.37,72.111,1.9306,342.831,341.132,550.25,1.6881,56.58,59.12,60.0
2026-01-12,631.25,65.565,1.9144,1.7713,1.6088,1.6313,616.25,511.25,639.25,61.405,61.74,315.25,55.92,498.25,547.0,539.0,65.805,66.24,623.0,712.5,2.3094,1.9869,81.579,54.87,71.801,1.9388,337.575,336.908,557.25,1.7088,57.13,59.5,60.47
2026-01-13,661.25,68.385,1.9959,1.7965,1.6465,1.664,622.25,533.25,668.75,61.76,62.21,335.0,56.33,506.0,557.25,544.25,68.615,69.325,651.75,744.0,2.4434,2.0884,82.592,56.55,72.378,1.9715,346.344,344.592,560.75,1.7515,58.82,61.15,62.22
2026-01-14,664.25,68.675,2.0719,1.8254,1.6654,1.6829,620.25,533.5,675.75,62.41,62.79,335.5,57.0,504.0,557.25,543.25,68.83,69.485,656.25,743.75,2.5469,2.1273,83.696,57.42,71.922,1.9754,359.166,358.361,560.25,1.7629,60.27,62.02,63.0
2026-01-15,647.25,66.26,2.0283,1.7688,1.6138,1.6363,606.0,515.0,655.75,62.55,62.85,332.5,56.98,498.5,559.25,544.25,66.335,67.12,638.25,721.75,2.4733,2.0357,83.11,54.65,71.671,1.8238,359.645,359.141,554.75,1.7063,57.35,59.19,60.19
2026-01-16,663.0,67.61,2.0426,1.804,1.6102,1.6365,597.5,520.0,667.75,62.28,62.7,341.75,56.57,473.25,556.75,543.75,67.84,68.405,652.25,730.5,2.5026,2.0574,82.713,55.0,70.757,1.9652,362.649,357.226,548.25,1.7177,58.02,59.44,60.54
2026-01-19,660.75,67.15,,,,,599.75,515.25,663.0,61.955,62.3,337.5,56.25,475.5,556.75,544.75,67.46,67.97,649.75,726.0,,,83.132,,70.691,,363.705,359.113,547.25,,,,
